,number_of_group,type_occasion,start_date,end_date,internal_occasion,device,devicecode,qauntity_package_one,quantity_package_double,>420,r-a
0,36,pack,2019-08-21 04:51:56,2019-08-21 04:52:45,1,156,2880,,,,
0,36,receipt,2019-08-21 04:53:25,2019-08-21 04:53:36,0,156,2880,0,1,,
0,37,pack,2019-08-21 04:54:28,2019-08-21 04:55:14,1,156,2880,,,,
0,37,receipt,2019-08-21 04:56:10,2019-08-21 04:56:14,0,156,2880,0,1,,
0,38,pack,2019-08-21 05:00:37,2019-08-21 05:01:21,1,156,2880,,,,
0,38,receipt,2019-08-21 05:02:17,2019-08-21 05:02:23,0,156,2880,0,1,,
0,39,pack,2019-08-21 05:08:11,2019-08-21 05:09:04,1,156,2880,,,,
0,39,receipt,2019-08-21 05:07:53,2019-08-21 05:09:49,1,156,2880,0,1,,
0,40,pack,2019-08-21 05:11:09,2019-08-21 05:11:51,1,156,2880,,,,
0,40,pack,2019-08-21 05:12:31,2019-08-21 05:13:16,1,156,2880,,,,
0,40,receipt,2019-08-21 05:10:59,2019-08-21 05:13:45,1,156,2880,0,2,,
0,41,pack,2019-08-21 05:14:29,2019-08-21 05:15:14,1,156,2880,,,,
0,41,receipt,2019-08-21 05:14:21,2019-08-21 05:15:48,1,156,2880,0,1,,
0,42,pack,2019-08-21 05:16:18,2019-08-21 05:16:55,1,156,2880,,,,
0,42,receipt,2019-08-21 05:16:09,2019-08-21 05:17:34,1,156,2880,0,1,,
0,43,pack,2019-08-21 05:18:12,2019-08-21 05:18:52,1,156,2880,,,,
0,43,receipt,2019-08-21 05:18:06,2019-08-21 05:19:24,1,156,2880,0,1,,
0,44,pack,2019-08-21 05:20:03,2019-08-21 05:20:43,1,156,2880,,,,
0,44,receipt,2019-08-21 05:19:56,2019-08-21 05:21:26,1,156,2880,0,1,,
0,45,pack,2019-08-21 05:21:52,2019-08-21 05:22:28,1,156,2880,,,,
0,45,pack,2019-08-21 05:23:35,2019-08-21 05:24:15,1,156,2880,,,,
0,45,receipt,2019-08-21 05:21:45,2019-08-21 05:24:46,1,156,2880,0,2,,
0,46,pack,2019-08-21 05:25:31,2019-08-21 05:26:13,1,156,2880,,,,
0,46,receipt,2019-08-21 05:25:22,2019-08-21 05:26:47,1,156,2880,0,1,,
0,47,pack,2019-08-21 05:27:57,2019-08-21 05:28:48,1,156,2880,,,,
0,47,pack,2019-08-21 05:29:24,2019-08-21 05:30:11,1,156,2880,,,,
0,1,pack,2019-08-21 01:14:12,2019-08-21 01:15:25,1,184,2798,,,,
0,1,receipt,2019-08-21 01:16:20,2019-08-21 01:16:26,0,184,2798,0,1,,
0,2,pack,2019-08-21 01:17:51,2019-08-21 01:18:40,1,184,2798,,,,
0,2,pack,2019-08-21 01:19:32,2019-08-21 01:20:25,1,184,2798,,,,
0,2,receipt,2019-08-21 01:21:00,2019-08-21 01:21:32,0,184,2798,0,2,,
0,3,pack,2019-08-21 01:35:14,2019-08-21 01:36:04,1,184,2798,,,,
0,3,pack,2019-08-21 01:37:37,2019-08-21 01:38:35,1,184,2798,,,,
0,3,receipt,2019-08-21 01:39:21,2019-08-21 01:39:46,0,184,2798,0,2,,
0,4,pack,2019-08-21 01:40:31,2019-08-21 01:41:30,1,184,2798,,,,
0,4,pack,2019-08-21 01:42:25,2019-08-21 01:43:15,1,184,2798,,,,
0,4,receipt,2019-08-21 01:43:59,2019-08-21 01:44:29,0,184,2798,0,2,,
0,5,pack,2019-08-21 01:47:42,2019-08-21 01:48:28,1,184,2798,,,,
0,5,pack,2019-08-21 01:49:27,2019-08-21 01:50:13,1,184,2798,,,,
0,5,receipt,2019-08-21 01:50:59,2019-08-21 01:51:06,0,184,2798,0,2,,
0,6,pack,2019-08-21 03:30:40,2019-08-21 03:31:42,1,184,2798,,,,
0,6,receipt,2019-08-21 03:32:06,2019-08-21 03:32:12,0,184,2798,0,1,,
0,7,pack,2019-08-21 03:35:37,2019-08-21 03:36:36,1,184,2798,,,,
0,7,pack,2019-08-21 03:37:41,2019-08-21 03:38:33,1,184,2798,,,,
0,7,pack,2019-08-21 03:39:15,2019-08-21 03:40:08,1,184,2798,,,,
0,7,receipt,2019-08-21 03:40:20,2019-08-21 03:41:17,0,184,2798,0,3,,
0,8,pack,2019-08-21 03:42:11,2019-08-21 03:43:10,1,184,2798,,,,
0,8,receipt,2019-08-21 03:43:30,2019-08-21 03:43:47,0,184,2798,0,1,,
0,9,pack,2019-08-21 03:59:54,2019-08-21 04:00:37,1,184,2798,,,,
0,9,receipt,2019-08-21 04:01:18,2019-08-21 04:01:24,0,184,2798,0,1,,
0,10,pack,2019-08-21 04:01:57,2019-08-21 04:02:39,1,184,2798,,,,
0,10,receipt,2019-08-21 04:03:31,2019-08-21 04:03:38,0,184,2798,0,1,,
0,11,pack,2019-08-21 04:04:41,2019-08-21 04:05:25,1,184,2798,,,,
0,11,receipt,2019-08-21 04:05:54,2019-08-21 04:05:59,0,184,2798,0,1,,
0,12,pack,2019-08-21 04:06:39,2019-08-21 04:07:23,1,184,2798,,,,
0,12,receipt,2019-08-21 04:08:06,2019-08-21 04:08:13,0,184,2798,0,1,,
0,13,pack,2019-08-21 04:08:53,2019-08-21 04:09:49,1,184,2798,,,,
0,13,receipt,2019-08-21 04:10:09,2019-08-21 04:10:28,0,184,2798,0,1,,
0,14,pack,2019-08-21 04:13:54,2019-08-21 04:14:45,1,184,2798,,,,
0,14,issue,2019-08-21 04:14:45,None,1,184,2798,,,,
0,14,issue,2019-08-21 04:14:45,None,1,184,2798,,,,
0,14,pack,2019-08-21 04:14:46,2019-08-21 04:15:38,1,184,2798,,,,
0,14,pack,2019-08-21 04:16:03,2019-08-21 04:16:49,1,184,2798,,,,
0,14,receipt,2019-08-21 04:17:22,2019-08-21 04:17:27,0,184,2798,0,2,,
0,15,pack,2019-08-21 04:19:01,2019-08-21 04:20:03,1,184,2798,,,,
0,15,pack,2019-08-21 04:20:59,2019-08-21 04:21:50,1,184,2798,,,,
0,15,receipt,2019-08-21 04:22:15,2019-08-21 04:22:23,0,184,2798,0,2,,
0,16,pack,2019-08-21 04:30:29,2019-08-21 04:31:22,1,184,2798,,,,
0,16,receipt,2019-08-21 04:32:00,2019-08-21 04:32:14,0,184,2798,0,1,,
0,17,pack,2019-08-21 04:32:55,2019-08-21 04:34:01,1,184,2798,,,,
0,17,receipt,2019-08-21 04:34:43,2019-08-21 04:34:47,0,184,2798,0,1,,
0,18,pack,2019-08-21 04:37:26,2019-08-21 04:38:27,1,184,2798,,,,
0,18,receipt,2019-08-21 04:39:15,2019-08-21 04:39:20,0,184,2798,0,1,,
0,19,pack,2019-08-21 04:42:26,2019-08-21 04:43:12,1,184,2798,,,,
0,19,pack,2019-08-21 04:43:52,2019-08-21 04:44:36,1,184,2798,,,,
0,19,receipt,2019-08-21 04:45:23,2019-08-21 04:45:35,0,184,2798,0,2,,
0,20,pack,2019-08-21 04:47:51,2019-08-21 04:48:59,1,184,2798,,,,
0,20,pack,2019-08-21 04:49:58,2019-08-21 04:50:39,1,184,2798,,,,
0,20,receipt,2019-08-21 04:51:08,2019-08-21 04:51:22,0,184,2798,0,2,,
0,21,pack,2019-08-21 04:51:57,2019-08-21 04:52:49,1,184,2798,,,,
0,21,receipt,2019-08-21 04:53:21,2019-08-21 04:53:45,0,184,2798,0,1,,
0,22,pack,2019-08-21 04:54:23,2019-08-21 04:55:25,1,184,2798,,,,
0,22,receipt,2019-08-21 04:56:01,2019-08-21 04:56:06,0,184,2798,0,1,,
0,23,pack,2019-08-21 05:15:47,2019-08-21 05:16:44,1,184,2798,,,,
0,23,receipt,2019-08-21 05:17:47,2019-08-21 05:18:00,0,184,2798,0,1,,
0,24,pack,2019-08-21 05:19:32,2019-08-21 05:20:21,1,184,2798,,,,
0,24,receipt,2019-08-21 05:20:55,2019-08-21 05:21:00,0,184,2798,0,1,,
0,25,pack,2019-08-21 05:28:32,2019-08-21 05:29:50,1,184,2798,,,,
0,25,receipt,2019-08-21 05:30:46,2019-08-21 05:31:32,0,184,2798,1,0,,
0,26,pack,2019-08-21 05:44:03,2019-08-21 05:45:03,1,184,2798,,,,
0,26,receipt,2019-08-21 05:45:36,2019-08-21 05:45:39,0,184,2798,0,1,,
0,27,pack,2019-08-21 05:46:00,2019-08-21 05:46:43,1,184,2798,,,,
0,1,pack,2019-08-21 01:21:24,2019-08-21 01:22:09,1,116,2947,,,,
0,1,receipt,2019-08-21 01:21:05,2019-08-21 01:23:26,1,116,2947,0,1,,
0,2,pack,2019-08-21 01:47:36,2019-08-21 01:48:22,1,116,2947,,,,
0,2,pack,2019-08-21 01:49:34,2019-08-21 01:50:22,1,116,2947,,,,
0,2,receipt,2019-08-21 01:47:31,2019-08-21 01:52:42,1,116,2947,0,2,,
0,3,pack,2019-08-21 01:53:23,2019-08-21 01:54:07,1,116,2947,,,,
0,3,receipt,2019-08-21 01:53:14,2019-08-21 01:55:23,1,116,2947,0,1,,
0,4,pack,2019-08-21 02:01:09,2019-08-21 02:02:15,1,116,2947,,,,
0,4,pack,2019-08-21 02:04:15,2019-08-21 02:05:09,1,116,2947,,,,
0,4,receipt,2019-08-21 02:00:54,2019-08-21 02:06:51,1,116,2947,0,2,,
0,5,pack,2019-08-21 02:08:03,2019-08-21 02:08:54,1,116,2947,,,,
0,5,receipt,2019-08-21 02:07:54,2019-08-21 02:11:47,1,116,2947,0,1,,
0,6,pack,2019-08-21 02:12:54,2019-08-21 02:13:47,1,116,2947,,,,
0,6,pack,2019-08-21 02:15:28,2019-08-21 02:16:18,1,116,2947,,,,
0,6,receipt,2019-08-21 02:12:50,2019-08-21 02:17:00,1,116,2947,0,2,,
0,7,pack,2019-08-21 02:17:30,2019-08-21 02:18:16,1,116,2947,,,,
0,7,pack,2019-08-21 02:19:23,2019-08-21 02:20:12,1,116,2947,,,,
0,7,receipt,2019-08-21 02:17:22,2019-08-21 02:21:00,1,116,2947,0,2,,
0,8,pack,2019-08-21 02:21:39,2019-08-21 02:22:22,1,116,2947,,,,
0,8,pack,2019-08-21 02:23:27,2019-08-21 02:24:15,1,116,2947,,,,
0,8,pack,2019-08-21 02:25:20,2019-08-21 02:26:09,1,116,2947,,,,
0,8,receipt,2019-08-21 02:21:29,2019-08-21 02:26:59,1,116,2947,0,3,,
0,9,pack,2019-08-21 02:27:48,2019-08-21 02:28:33,1,116,2947,,,,
0,9,pack,2019-08-21 02:30:02,2019-08-21 02:30:50,1,116,2947,,,,
0,9,receipt,2019-08-21 02:27:43,2019-08-21 02:32:03,1,116,2947,0,2,,
0,10,pack,2019-08-21 02:52:03,2019-08-21 02:52:58,1,116,2947,,,,
0,10,receipt,2019-08-21 02:51:55,2019-08-21 02:54:09,1,116,2947,0,1,,
0,1,pack,2019-08-21 02:29:57,2019-08-21 02:31:07,1,179,3154,,,,
0,1,receipt,2019-08-21 02:32:05,2019-08-21 02:32:32,0,179,3154,0,1,,
0,2,pack,2019-08-21 02:37:12,2019-08-21 02:37:34,1,179,3154,,,,
0,2,issue,2019-08-21 02:37:34,None,1,179,3154,,,,
0,2,issue,2019-08-21 02:37:34,None,1,179,3154,,,,
0,2,pack,2019-08-21 02:37:35,2019-08-21 02:37:37,1,179,3154,,,,
0,2,issue,2019-08-21 02:37:37,None,1,179,3154,,,,
0,2,issue,2019-08-21 02:37:37,None,1,179,3154,,,,
0,2,issue,2019-08-21 02:37:37,None,1,179,3154,,,,
0,2,pack,2019-08-21 02:37:37,2019-08-21 02:38:53,1,179,3154,,,,
0,2,issue,2019-08-21 02:37:37,None,1,179,3154,,,,
0,2,issue,2019-08-21 02:37:37,None,1,179,3154,,,,
0,2,issue,2019-08-21 02:37:37,None,1,179,3154,,,,
0,2,issue,2019-08-21 02:38:53,None,1,179,3154,,,,
0,2,issue,2019-08-21 02:38:53,None,1,179,3154,,,,
0,2,receipt,2019-08-21 02:39:43,2019-08-21 02:39:46,0,179,3154,0,1,,
0,3,pack,2019-08-21 03:16:50,2019-08-21 03:17:23,1,179,3154,,,,
0,3,issue,2019-08-21 03:17:23,None,1,179,3154,,,,
0,3,issue,2019-08-21 03:17:23,None,1,179,3154,,,,
0,3,pack,2019-08-21 03:17:24,2019-08-21 03:19:29,1,179,3154,,,,
0,3,issue,2019-08-21 03:19:29,None,1,179,3154,,,,
0,3,issue,2019-08-21 03:19:29,None,1,179,3154,,,,
0,3,pack,2019-08-21 03:19:33,2019-08-21 03:19:50,1,179,3154,,,,
0,3,pack,2019-08-21 03:19:51,2019-08-21 03:19:54,1,179,3154,,,,
0,3,issue,2019-08-21 03:19:54,None,1,179,3154,,,,
0,3,issue,2019-08-21 03:19:54,None,1,179,3154,,,,
0,3,issue,2019-08-21 03:19:54,None,1,179,3154,,,,
0,3,pack,2019-08-21 03:19:56,2019-08-21 03:20:18,1,179,3154,,,,
0,3,receipt,2019-08-21 03:21:25,2019-08-21 03:21:51,0,179,3154,0,2,,
0,4,pack,2019-08-21 04:03:45,2019-08-21 04:04:18,1,179,3154,,,,
0,4,issue,2019-08-21 04:04:18,None,1,179,3154,,,,
0,4,issue,2019-08-21 04:04:18,None,1,179,3154,,,,
0,4,pack,2019-08-21 04:04:21,2019-08-21 04:04:38,1,179,3154,,,,
0,4,pack,2019-08-21 04:04:40,2019-08-21 04:09:45,1,179,3154,,,,
0,4,receipt,2019-08-21 04:09:17,2019-08-21 04:09:25,1,179,3154,1,0,,
0,4,issue,2019-08-21 04:09:45,None,1,179,3154,,,,
0,4,issue,2019-08-21 04:09:45,None,1,179,3154,,,,
0,5,pack,2019-08-21 04:22:24,2019-08-21 04:23:12,1,179,3154,,,,
0,5,pack,2019-08-21 04:24:37,2019-08-21 04:25:23,1,179,3154,,,,
0,5,receipt,2019-08-21 04:26:43,2019-08-21 04:26:54,0,179,3154,0,2,,
0,6,pack,2019-08-21 04:42:44,2019-08-21 04:43:05,1,179,3154,,,,
0,6,issue,2019-08-21 04:43:05,None,1,179,3154,,,,
0,6,issue,2019-08-21 04:43:05,None,1,179,3154,,,,
0,6,pack,2019-08-21 04:43:08,2019-08-21 04:44:09,1,179,3154,,,,
0,6,issue,2019-08-21 04:44:09,None,1,179,3154,,,,
0,6,issue,2019-08-21 04:44:09,None,1,179,3154,,,,
0,6,receipt,2019-08-21 04:44:58,2019-08-21 04:45:05,0,179,3154,0,1,,
0,7,pack,2019-08-21 04:48:15,2019-08-21 04:50:40,1,179,3154,,,,
0,7,alarm,2019-08-21 04:48:30,None,1,179,3154,,,,
0,7,issue,2019-08-21 04:50:40,None,1,179,3154,,,,
0,7,issue,2019-08-21 04:50:40,None,1,179,3154,,,,
0,7,pack,2019-08-21 04:51:33,2019-08-21 04:51:50,1,179,3154,,,,
0,7,issue,2019-08-21 04:51:50,None,1,179,3154,,,,
0,7,issue,2019-08-21 04:51:50,None,1,179,3154,,,,
0,7,pack,2019-08-21 04:52:00,2019-08-21 04:53:00,1,179,3154,,,,
0,7,receipt,2019-08-21 04:55:18,2019-08-21 04:55:49,0,179,3154,0,1,,
0,8,pack,2019-08-21 04:56:24,2019-08-21 04:56:41,1,179,3154,,,,
0,8,issue,2019-08-21 04:56:41,None,1,179,3154,,,,
0,8,issue,2019-08-21 04:56:41,None,1,179,3154,,,,
0,8,pack,2019-08-21 04:57:01,2019-08-21 04:57:42,1,179,3154,,,,
0,8,issue,2019-08-21 04:57:42,None,1,179,3154,,,,
0,8,issue,2019-08-21 04:57:42,None,1,179,3154,,,,
0,8,alarm,2019-08-21 04:58:05,None,0,179,3154,,,,
0,8,issue,2019-08-21 04:59:06,None,0,179,3154,,,,
0,8,issue,2019-08-21 04:59:06,None,0,179,3154,,,,
0,8,pack,2019-08-21 04:59:06,2019-08-21 04:59:06,1,179,3154,,,,
0,8,issue,2019-08-21 04:59:06,None,1,179,3154,,,,
0,8,issue,2019-08-21 04:59:06,None,1,179,3154,,,,
0,8,pack,2019-08-21 04:59:12,2019-08-21 04:59:20,1,179,3154,,,,
0,8,issue,2019-08-21 04:59:20,None,1,179,3154,,,,
0,8,issue,2019-08-21 04:59:20,None,1,179,3154,,,,
0,1,pack,2019-08-21 03:25:13,2019-08-21 03:26:22,1,146,2954,,,,
0,1,pack,2019-08-21 03:38:29,2019-08-21 03:39:39,1,146,2954,,,,
0,1,pack,2019-08-21 03:41:27,2019-08-21 03:42:35,1,146,2954,,,,
0,1,pack,2019-08-21 03:45:43,2019-08-21 03:46:55,1,146,2954,,,,
0,1,alarm,2019-08-21 03:53:18,None,0,146,2954,,,,
0,1,pack,2019-08-21 03:55:11,2019-08-21 03:56:20,1,146,2954,,,,
0,1,pack,2019-08-21 04:10:17,2019-08-21 04:11:26,1,146,2954,,,,
0,1,pack,2019-08-21 04:48:48,2019-08-21 04:50:24,1,146,2954,,,,
0,1,pack,2019-08-21 04:52:13,2019-08-21 04:53:37,1,146,2954,,,,
0,1,pack,2019-08-21 04:54:53,2019-08-21 04:56:08,1,146,2954,,,,
0,1,alarm,2019-08-21 04:58:29,None,0,146,2954,,,,
0,1,pack,2019-08-21 05:25:42,2019-08-21 05:26:54,1,146,2954,,,,
0,1,pack,2019-08-21 05:27:58,2019-08-21 05:29:10,1,146,2954,,,,
0,1,pack,2019-08-21 05:40:35,2019-08-21 05:41:48,1,146,2954,,,,
0,1,pack,2019-08-21 05:44:00,2019-08-21 05:45:17,1,146,2954,,,,
0,1,pack,2019-08-21 03:30:03,2019-08-21 03:31:12,1,115,2968,,,,
0,1,issue,2019-08-21 03:31:12,None,1,115,2968,,,,
0,1,pack,2019-08-21 03:36:47,2019-08-21 03:37:40,1,115,2968,,,,
0,1,issue,2019-08-21 03:37:40,None,1,115,2968,,,,
0,1,pack,2019-08-21 03:38:44,2019-08-21 03:39:34,1,115,2968,,,,
0,1,issue,2019-08-21 03:39:34,None,1,115,2968,,,,
0,1,alarm,2019-08-21 03:43:26,None,0,115,2968,,,,
0,1,pack,2019-08-21 04:04:31,2019-08-21 04:05:27,1,115,2968,,,,
0,1,issue,2019-08-21 04:05:27,None,1,115,2968,,,,
0,1,pack,2019-08-21 04:06:51,2019-08-21 04:07:47,1,115,2968,,,,
0,1,issue,2019-08-21 04:07:47,None,1,115,2968,,,,
0,1,pack,2019-08-21 04:38:20,2019-08-21 04:39:24,1,115,2968,,,,
0,1,issue,2019-08-21 04:39:24,None,1,115,2968,,,,
0,1,pack,2019-08-21 05:09:38,2019-08-21 05:10:31,1,115,2968,,,,
0,1,issue,2019-08-21 05:10:31,None,1,115,2968,,,,
0,1,pack,2019-08-21 05:13:20,2019-08-21 05:14:45,1,115,2968,,,,
0,1,issue,2019-08-21 05:14:45,None,1,115,2968,,,,
0,1,pack,2019-08-21 05:21:44,2019-08-21 05:22:39,1,115,2968,,,,
0,1,issue,2019-08-21 05:22:39,None,1,115,2968,,,,
0,1,pack,2019-08-21 03:33:05,2019-08-21 03:34:00,1,169,2810,,,,
0,1,receipt,2019-08-21 03:35:00,2019-08-21 03:35:06,0,169,2810,0,1,,
0,2,pack,2019-08-21 03:56:10,2019-08-21 03:57:03,1,169,2810,,,,
0,2,pack,2019-08-21 03:58:19,2019-08-21 03:59:43,1,169,2810,,,,
0,2,receipt,2019-08-21 04:02:24,2019-08-21 04:03:20,0,169,2810,0,2,,
0,3,pack,2019-08-21 04:08:16,2019-08-21 04:09:07,1,169,2810,,,,
0,3,receipt,2019-08-21 04:10:29,2019-08-21 04:10:35,0,169,2810,0,1,,
0,4,pack,2019-08-21 05:36:37,2019-08-21 05:37:28,1,169,2810,,,,
0,4,pack,2019-08-21 05:38:42,2019-08-21 05:39:40,1,169,2810,,,,
0,4,receipt,2019-08-21 05:40:31,2019-08-21 05:40:56,0,169,2810,0,2,,
0,5,pack,2019-08-21 05:43:02,2019-08-21 05:43:59,1,169,2810,,,,
0,5,receipt,2019-08-21 05:45:37,2019-08-21 05:45:45,0,169,2810,0,1,,
0,1,pack,2019-08-21 03:59:38,2019-08-21 04:00:18,1,182,3005,,,,
0,1,receipt,2019-08-21 03:59:32,2019-08-21 04:01:47,1,182,3005,0,1,,
0,2,pack,2019-08-21 04:10:43,2019-08-21 04:11:24,1,182,3005,,,,
0,2,receipt,2019-08-21 04:10:38,2019-08-21 04:12:24,1,182,3005,0,1,,
0,3,pack,2019-08-21 04:16:51,2019-08-21 04:17:29,1,182,3005,,,,
0,3,receipt,2019-08-21 04:16:45,2019-08-21 04:18:13,1,182,3005,0,1,,
0,4,pack,2019-08-21 04:18:59,2019-08-21 04:19:44,1,182,3005,,,,
0,4,receipt,2019-08-21 04:18:51,2019-08-21 04:21:11,1,182,3005,0,1,,
0,5,pack,2019-08-21 04:22:15,2019-08-21 04:22:55,1,182,3005,,,,
0,5,receipt,2019-08-21 04:22:09,2019-08-21 04:23:41,1,182,3005,0,1,,
0,6,pack,2019-08-21 04:30:34,2019-08-21 04:31:12,1,182,3005,,,,
0,6,receipt,2019-08-21 04:30:28,2019-08-21 04:33:01,1,182,3005,0,1,,
0,7,pack,2019-08-21 04:39:23,2019-08-21 04:39:58,1,182,3005,,,,
0,7,pack,2019-08-21 04:40:59,2019-08-21 04:42:57,1,182,3005,,,,
0,7,alarm,2019-08-21 04:41:08,None,1,182,3005,,,,
0,7,receipt,2019-08-21 04:39:13,2019-08-21 04:44:07,1,182,3005,2,0,,
0,1,pack,2019-08-21 03:59:28,2019-08-21 04:00:35,1,112,2805,,,,
0,1,pack,2019-08-21 04:02:04,2019-08-21 04:03:01,1,112,2805,,,,
0,1,receipt,2019-08-21 04:04:02,2019-08-21 04:04:26,0,112,2805,0,2,,
0,2,pack,2019-08-21 04:46:14,2019-08-21 04:46:27,1,112,2805,,,,
0,2,issue,2019-08-21 04:46:27,None,1,112,2805,,,,
0,2,issue,2019-08-21 04:46:27,None,1,112,2805,,,,
0,2,issue,2019-08-21 04:46:27,None,1,112,2805,,,,
0,2,pack,2019-08-21 04:46:33,2019-08-21 04:48:21,1,112,2805,,,,
0,2,receipt,2019-08-21 04:48:41,2019-08-21 04:48:51,0,112,2805,1,0,,
0,3,pack,2019-08-21 04:57:12,2019-08-21 04:59:10,1,112,2805,,,,
0,3,issue,2019-08-21 04:59:10,None,1,112,2805,,,,
0,3,issue,2019-08-21 04:59:10,None,1,112,2805,,,,
0,3,pack,2019-08-21 05:00:42,2019-08-21 05:02:04,1,112,2805,,,,
0,3,issue,2019-08-21 05:02:04,None,1,112,2805,,,,
0,3,issue,2019-08-21 05:02:04,None,1,112,2805,,,,
0,3,pack,2019-08-21 05:02:14,2019-08-21 05:04:08,1,112,2805,,,,
0,3,issue,2019-08-21 05:04:08,None,1,112,2805,,,,
0,3,issue,2019-08-21 05:04:08,None,1,112,2805,,,,
0,3,pack,2019-08-21 05:06:27,2019-08-21 05:07:55,1,112,2805,,,,
0,3,issue,2019-08-21 05:07:55,None,1,112,2805,,,,
0,3,issue,2019-08-21 05:07:55,None,1,112,2805,,,,
0,3,pack,2019-08-21 05:09:22,2019-08-21 05:10:17,1,112,2805,,,,
0,3,alarm,2019-08-21 05:10:16,None,1,112,2805,,,,
0,3,issue,2019-08-21 05:10:17,None,1,112,2805,,,,
0,3,issue,2019-08-21 05:10:17,None,1,112,2805,,,,
0,3,alarm,2019-08-21 05:10:19,None,0,112,2805,,,,
0,3,alarm,2019-08-21 05:11:31,None,0,112,2805,,,,
0,3,pack,2019-08-21 05:12:52,2019-08-21 05:13:16,1,112,2805,,,,
0,3,alarm,2019-08-21 05:13:10,None,1,112,2805,,,,
0,3,alarm,2019-08-21 05:13:15,None,1,112,2805,,,,
0,3,issue,2019-08-21 05:13:16,None,1,112,2805,,,,
0,3,issue,2019-08-21 05:13:16,None,1,112,2805,,,,
0,3,issue,2019-08-21 05:13:16,None,1,112,2805,,,,
0,3,pack,2019-08-21 05:13:22,2019-08-21 05:13:32,1,112,2805,,,,
0,3,issue,2019-08-21 05:13:32,None,1,112,2805,,,,
0,3,issue,2019-08-21 05:13:32,None,1,112,2805,,,,
0,3,issue,2019-08-21 05:13:32,None,1,112,2805,,,,
0,3,pack,2019-08-21 05:13:44,2019-08-21 05:13:58,1,112,2805,,,,
0,3,alarm,2019-08-21 05:13:54,None,1,112,2805,,,,
0,3,alarm,2019-08-21 05:13:57,None,1,112,2805,,,,
0,3,issue,2019-08-21 05:13:58,None,1,112,2805,,,,
0,3,issue,2019-08-21 05:13:58,None,1,112,2805,,,,
0,3,issue,2019-08-21 05:13:58,None,1,112,2805,,,,
0,3,pack,2019-08-21 05:14:42,2019-08-21 05:15:52,1,112,2805,,,,
0,3,issue,2019-08-21 05:15:52,None,1,112,2805,,,,
0,3,issue,2019-08-21 05:15:52,None,1,112,2805,,,,
0,3,pack,2019-08-21 05:16:44,2019-08-21 05:16:59,1,112,2805,,,,
0,3,issue,2019-08-21 05:16:59,None,1,112,2805,,,,
0,3,pack,2019-08-21 05:17:03,2019-08-21 05:18:35,1,112,2805,,,,
0,3,pack,2019-08-21 05:19:54,2019-08-21 05:21:33,1,112,2805,,,,
0,3,receipt,2019-08-21 05:22:14,2019-08-21 05:22:53,0,112,2805,0,1,,
0,4,pack,2019-08-21 05:23:45,2019-08-21 05:25:17,1,112,2805,,,,
0,4,receipt,2019-08-21 05:26:45,2019-08-21 05:27:09,0,112,2805,3,0,,
0,5,pack,2019-08-21 05:27:35,2019-08-21 05:28:33,1,112,2805,,,,
0,5,receipt,2019-08-21 05:29:29,2019-08-21 05:29:54,0,112,2805,0,1,,
0,6,pack,2019-08-21 05:30:53,2019-08-21 05:32:31,1,112,2805,,,,
0,6,issue,2019-08-21 05:32:31,None,1,112,2805,,,,
0,6,issue,2019-08-21 05:32:31,None,1,112,2805,,,,
0,6,pack,2019-08-21 05:32:35,2019-08-21 05:34:30,1,112,2805,,,,
0,6,pack,2019-08-21 05:36:12,2019-08-21 05:38:36,1,112,2805,,,,
0,6,issue,2019-08-21 05:38:36,None,1,112,2805,,,,
0,6,receipt,2019-08-21 05:39:51,2019-08-21 05:40:21,0,112,2805,0,2,,
0,1,pack,2019-08-21 04:05:59,2019-08-21 04:07:24,1,158,2953,,,,
0,1,issue,2019-08-21 04:07:24,None,1,158,2953,,,,
0,1,pack,2019-08-21 04:17:11,2019-08-21 04:18:18,1,158,2953,,,,
0,1,issue,2019-08-21 04:18:18,None,1,158,2953,,,,
0,1,pack,2019-08-21 04:20:15,2019-08-21 04:21:11,1,158,2953,,,,
0,1,issue,2019-08-21 04:21:11,None,1,158,2953,,,,
0,1,pack,2019-08-21 05:08:25,2019-08-21 05:09:42,1,163,28432,,,,
0,1,receipt,2019-08-21 05:10:54,2019-08-21 05:11:08,0,163,28432,0,1,,
0,2,pack,2019-08-21 05:12:24,2019-08-21 05:13:14,1,163,28432,,,,
0,2,receipt,2019-08-21 05:14:12,2019-08-21 05:14:20,0,163,28432,0,1,,
0,3,pack,2019-08-21 05:16:06,2019-08-21 05:18:12,1,163,28432,,,,
0,3,issue,2019-08-21 05:18:12,None,1,163,28432,,,,
0,3,receipt,2019-08-21 05:19:08,2019-08-21 05:19:41,0,163,28432,0,1,,
0,4,pack,2019-08-21 05:20:35,2019-08-21 05:21:29,1,163,28432,,,,
0,4,receipt,2019-08-21 05:22:41,2019-08-21 05:23:04,0,163,28432,0,1,,
0,5,pack,2019-08-21 05:23:55,2019-08-21 05:24:44,1,163,28432,,,,
0,5,receipt,2019-08-21 05:25:56,2019-08-21 05:26:07,0,163,28432,0,1,,
0,6,pack,2019-08-21 05:28:18,2019-08-21 05:29:11,1,163,28432,,,,
0,6,receipt,2019-08-21 05:29:53,2019-08-21 05:29:57,0,163,28432,0,1,,
0,7,pack,2019-08-21 05:30:55,2019-08-21 05:31:46,1,163,28432,,,,
